Active (0/1);Name*;Categories (x,y,z...);Price tax included;Tax rule ID;Quantity;Description
1;Komoda biała nowoczesna szeroka PATRIK;Styl nowoczesny;707,48;1;62;Lubisz niestandardowe i nowoczesne rozwiązania we wnętrzach? Szeroka komoda 3D PATRIK to mebel, który odmieni przestrzeń salonu lub pokoju dziennego. Przechowasz w niej nie tylko tekstylia, dokumenty czy poskładane ubrania. Wyposażona w jedne, częściowo przeszklone drzwi pozwala wyeksponować elegancką kolekcję kieliszków czy ulubione pamiątki. Trójwymiarowe fronty wprowadzą do wnętrza dynamiczny i wyrazisty charakter. Biała komoda nada wnętrzu lekkości i nie przytłoczy go. WNĘTRZE Za 3 drzwiami znajdziesz 7 wnęk, w których łatwo uporządkujesz potrzebne przedmioty. Maksymalne obciążenie półki wynosi 5 kg. Brak uchwytów podkreśla minimalistyczny i nowoczesny charakter mebla. Blat możesz wykorzystać na wyeksponowanie stylowych dekoracji, zdjęć czy pamiątek. WYKOŃCZENIE Komoda została wykonana z płyty meblowej i wykończona laminatem. Świetnie sprawdzi się we współczesnych aranżacjach, w których zależy nam na stworzeniu ciekawej i nowoczesnej aranżacji.
1;Komoda duża biała ELARA;Styl nowoczesny;989,10;1;4;Jeśli szukasz pojemnego mebla, który pomoże Ci zorganizować domowy rozgardiasz i odciążyć szafę ubraniową, to duża komoda ELARA jest dokładnie tym, czego potrzebujesz. Ma ponad 2 m długości, 4 wnęki i 4 szuflady na Twoje skarby. Komoda w salonie i sypialni Dobre rozplanowanie przestrzeni wewnątrz mebla sprawia, że umieścisz w niej: pościel, obrusy, bieliznę oraz inne ubrania, które nie wymagają wieszaków. Komoda w gabinecie Teczki, dokumenty, albumy oraz także inne przedmioty biurowe i osobiste również mogą znaleźć swoje miejsce w komodzie ELARA . WNĘTRZE Komoda posiada 3 szuflady w środkowej sekcji mebla Główna przestrzeń komody to 2 szafki podzielone półkami Maksymalne obciążenie półek to 5 kg WYKOŃCZENIE Komodę wykonano z płyt meblowych oraz MDF, pokrytych folią Korpus i fronty komody są w białym kolorze, natomiast blaty wykończono wybarwieniem imitującym drewno. Uchwyty są z tworzywa w czarnym kolorze.
1;Komoda biała GRAZ 2D4S;Styl nowoczesny;503,10;1;55;Biała komoda GRAZ 2D4S świetnie uzupełni aranżację domu lub biura. Prosty design oraz klasyczna, biała barwa sprawiają, że komoda wpasuje się w jasne wnętrza, stając się naturalnym elementem wyposażenia. To idealny mebel uzupełniający w domu, w którym gromadzi się wiele akcesoriów. Przyda się do przechowywania zapasowej pościeli i ubrań, ale także butów, akcesoriów łazienkowych czy dokumentów. WNĘTRZE Wnętrze komody dzieli się na 4 wnęki za drzwiami oraz 4 szuflady. Maksymalne obciążenie półki wynosi 15 kg. WYKOŃCZENIE Komodę pokryto białym laminatem, który łatwo jest czyścić. Uchwyty z tworzywa prezentują się nowocześnie.
1;Szafka RTV loftowa MANN RIVER;Styl nowoczesny;519,20;1;68;Telewizor? Konsola? Kolekcja ulubionych gier albo filmowych hitów? Wszystko to, co sprawia Ci przyjemność postaw na szafce RTV MANN RIVER. Połączenie jasnego drewna z czarnymi elementami i aluminiowymi uchwytami sprawia, że szafka pięknie prezentuje się w nowoczesnych przestrzeniach. Postaw ją w pokoju dziennym i zaaranżuj miejsce do rozrywki dla całej rodziny. WNĘTRZE 2 wnęki schowane za podwójnymi, pełnymi drzwiami, pomieszczą płyty z muzyką. Szeroka szuflada, to świetne miejsce na pilota, pady, zapasowe baterie i inne drobiazgi. Na półce pod blatem postawisz sprzęt RTV. WYKOŃCZENIE Szafka RTV została wykonana z płyty meblowej i pokryta folią w kolorze dębu wateford. Boki szafki i front szuflady pokryto laminatem w kolorze czarnym. Szufladę zamontowano na prowadnicach kulkowych. Całość dopełniają czarne, aluminiowe uchwyty.
1;Szafka na buty ELA 2;Styl nowoczesny;314,10;1;4;ELA 2 to szersza wersja praktycznego mebla, przeznaczonego do przechowywania butów. Pozwoli optymalnie zorganizować przestrzeń w przedpokoju. Projektanci skupili się na funkcjonalności, tworząc szafkę, która dodatkowo służy jako siedzisko dla dwóch osób. Dzięki zastosowaniu praktycznych ślizgaczy, łatwiej jest przesuwać mebel. WNĘTRZE Specjalny układ drzwi umożliwia korzystanie z mebla zarówno od frontu, jak i z góry. Dwie wnęki pozwalają zorganizować przestrzeń wewnątrz szafki według własnych potrzeb. Dzięki zastosowaniu siłownika gazowego w górnych drzwiczkach, użytkowanie mebla jest wygodne i bezpieczne. W szafce można przechowywać obuwie codzienne, kapcie dla gości lub akcesoria do czyszczenia. WYKOŃCZENIE Szafkę wykończono laminatem, który ułatwia utrzymanie jej w czystości. Białe wybarwienie płyty wpływa na optyczne powiększenie przestrzeni. Tapicerowane siedzisko w ciemnym kolorze, dodaje meblowi elegancji.
1;Skrzynia na zabawki LANZETTE;Styl nowoczesny;275,08;1;43;Skrzynia LANZETTE wchodzi w skład kolekcji przeznaczonej do pokoju dziecięcego i młodzieżowego. Nie tylko ułatwi zachowanie porządku , ale też urozmaici pokój ciekawym designem. Połączenie bieli ze złocistym, ciepłym wybarwieniem dębu craft sprawia, że łatwo możesz dopasować skrzynię do własnej aranżacji pomieszczenia. WYKOŃCZENIE Korpus mebla jest wykonany z płyty meblowej laminowanej, jednak front mebla to płyta MDF wykończona folią PVC. MEBLE DO POKOJU DZIECKA Z kolekcją LANZETTE możesz urządzić pokój dziecka w taki sposób, aby za kilka lat mogły służyć jako meble młodzieżowe. Wystarczy, że zmienisz dodatki i w łatwy sposób przekształcisz wnętrze w stylowy pokój nastolatka. Meble LANZETTE sprawdzą się również w innych pomieszczeniach – pojedyncze bryły możesz wykorzystać w mieszkaniu singla, przedpokoju czy sypialni.
1;Szafka RTV LOFT 150 1D1S;Styl nowoczesny;468,28;1;8;Szafka RTV LOFT to mebel przeznaczony do pokoju dziennego, wizualnie utrzymany w nowoczesnym stylu. Łączy w sobie prostotę oraz funkcjonalność, a także dyskretną elegancję. Doskonale współpracuje zarówno z odcieniami szarości, jak również ciepłą tonacją wnętrza. Pod względem kolorystycznym meble z kolekcji LOFT idealnie wykorzystują zasadę kontrastu, w myśl której płyty wykończone jasnym wybarwieniem są podkreślone czarnymi wstawkami, które wyodrębniają z całej bryły linie szafek oraz szuflad. Szafka RTV LOFT została wykonana z płyty meblowej o grubości 16 mm wykończonej laminatem. Przy drzwiach zostały zamontowane zawiasy puszkowe, a do szuflad prowadnice kulkowe. WNĘTRZE Szafka RTV LOFT posiada szufladę, zamykaną półkę i otwartą wnękę umieszczoną pod blatem – rozwiązanie w sam raz na kolekcje filmów, dokumenty, gazety lub przydatne przedmioty osobiste. Wymiar wnęki wynosi: szer: 83 cm, głęb: 33 cm, wys: 15 cm WYKOŃCZENIE Szafka RTV LOFT została wykonana z płyty meblowej wykończonej laminatem w kolorze dąb wotan. Uchwyty służące do otwierania szuflad i szafek są metalowe , okrągłe i ładnie komponują się z linią mebla. Jest to rozwiązanie, które również doskonale sprawdza się pod katem dekoracyjnym.
1;Szafka na buty z lustrem NEBRASKA 4;Styl nowoczesny;799,;1;43;"Szafka na buty NEBRASKA 4 to mebel który sprosta oczekiwaniom całej rodziny lub prawdziwego miłośnika butów. 12 półek o głębokości 35 cm pomieści pokaźną kolekcję obuwia nawet w największych rozmiarach. Szafka jest idealna do przedpokoju, w którym brakuje światła dziennego. Fronty z lustrem na całej wysokości optycznie powiększą przestrzeń i wprowadzą ład do pomieszczenia. Szafka zmieści wszystkie buty, żadne nie będą już musiały zastawiać miejsca na podłodze. WYKOŃCZENIE korpus szafki jest wykończony laminatem o matowej powierzchni; fronty pokryte są w całości lustrem; uchwyty są wykonane z tworzywa; brak nóżek - daje stabilność i ułatwia utrzymanie porządku"
1;Komoda IKOLI 3D4S;Styl nowoczesny;499,;1;42;"Komoda IKOLI jest nowoczesnym meblem, który idealnie zaaranżuje wnętrze salonu. Stonowane połączenie bieli z barwą dębu sonoma nie zdominuje przestrzeni i wpasuje się we wnętrze jasne i neutralne, stawiające na spokojną prostotę aranżacyjną. WNĘTRZE 4 duże wnęki w zamykanych szafkach po obu stronach komody rozwiążą wiele problemów organizacyjnych umożliwiając schowanie sporej ilości akcesoriów niezbędnych w każdym salonie; 4 pojemne szuflady na prowadnicach kulkowych świetnie sprawdzą się jako dodatkowa przestrzeń do przechowywania gadżetów i akcesoriów domowych; Maksymalne obciążenie półek wynosi 5 kg . WYKOŃCZENIE Komoda jest wykonana z płyty wiórowej o grubości 1,2 cm ; Komoda jest pokryta folią w ciekawym połączeniu barwy dębu sonoma oraz klasycznej bieli . Powierzchnia pokryta folią jest bardzo praktyczna – jest trwała i łatwa do utrzymania w czystości; Srebrny uchwyt z tworzywa odznacza się prostą, minimalistyczną stylistyką świetnie pasując do nowoczesnego designu komody;"
1;Komoda biała nowoczesna trzydrzwiowa PATRIK;Styl nowoczesny;551,08;1;50;Lubisz niestandardowe i nowoczesne rozwiązania we wnętrzach? Komoda 3D PATRIK to mebel, który odmieni przestrzeń salonu, przedpokoju czy sypialni. Trójwymiarowe fronty wprowadzą do wnętrza dynamiczny i wyrazisty charakter. Biała komoda nada wnętrzu lekkości i nie przytłoczy go. WNĘTRZE Za 3 drzwiami znajdziesz 6 wnęk, w których łatwo uporządkujesz potrzebne przedmioty. Maksymalne obciążenie półki wynosi 5 kg. Brak uchwytów podkreśla minimalistyczny i nowoczesny charakter mebla. Blat możesz wykorzystać na wyeksponowanie stylowych dekoracji, zdjęć czy pamiątek. WYKOŃCZENIE Komoda została wykonana z płyty meblowej i wykończona laminatem. Świetnie sprawdzi się we współczesnych aranżacjach, w których zależy nam na stworzeniu ciekawej i nowoczesnej aranżacji.
1;Komoda MALI 2D4S dąb craft/czarny;Styl nowoczesny;559,;1;46;Komoda MALI 2D4S świetnie uzupełni aranżację przedpokoju, pokoju dziennego, sypialni lub biura. To idealny mebel uzupełniający w domu, w którym gromadzi się wiele akcesoriów. Przyda się do przechowywania zapasowej pościeli i ubrań, ale także butów, akcesoriów łazienkowych czy dokumentów. WNĘTRZE Wnętrze komody dzieli się na 4 wnęki za drzwiami oraz 4 szuflady. Maksymalne obciążenie półki wynosi 15 kg. WYKOŃCZENIE Połączenie koloru drewna z czernią sprawia, że komoda MALI dobrze zaprezentuje się w industrialnych i nowoczesnych mieszkaniach.
1;Komoda OSLO 2D;Styl nowoczesny;249,;1;66;Potrzebujesz dodatkowego mebla do przechowywania, a pokój jest mały? Głęboka na 34 cm komoda OSLO jest idealna do niewielkich pomieszczeń. Sprawdzi się w wąskim przedpokoju, domowym biurze, pokoju dziennym czy młodzieżowym. Jasne fronty połączone z korpusem w kolorze drewna to ponadczasowa propozycja do wielu aranżacji. Dodatkowo takie wybarwienie nie przytłacza wnętrza. WNĘTRZE Za drzwiami znajdziesz 2 wnęki, w których łatwo uporządkujesz potrzebne przedmioty. Maksymalne obciążenie półki wynosi 5 kg. WYKOŃCZENIE Komoda została wykonana z płyty meblowej i wykończona laminatem. Świetnie sprawdzi się w nowoczesnych i skandynawskich aranżacjach.
1;Duża szafka RTV z oświetleniem kontrastowa BASIC 2;Styl nowoczesny;329,;1;17;Nieważne, czy meblujesz mieszkanie studenckie czy chcesz urządzić mały kąt dla miłośnika seansów filmowych? Szafka RTV Basic jest dla Ciebie! Dzięki niej na małej przestrzeni stworzysz miejsce do przechowywania akcesoriów i sprzętu RTV. Mebel jest prosty i pozbawiony zdobień. Bez trudu dopasujesz go do już istniejącej aranżacji w Twoim salonie. ZA ZAMKNIĘTYMI DRZWIAMI W szafce znajdziesz 2 zamykane półki , gdzie możesz schować sprzęt oraz okablowanie RTV lub kolekcję płyt DVD. PODŚWIETLENIE LED 1 szklana półka w centralnej części jest dodatkowo wyposażona w podświetlenie LED , więc możesz postawić tam wyjątkowy dodatek, albo ulubione zdjęcie. WYKOŃCZENIE Szafka jest wykonana z płyty meblowej wykończonej melaminą w białym i czarnym kolorze. Nóżki mebla są z tworzywa sztucznego PCV.
1;Komoda styl prowansalski KASHMIR;Styl retro;1195,08;1;19;Komoda Kashmir to element kolekcji mebli, które będą idealne do pomieszczeń zainspirowanych słoneczną Prowansją. Masywne wieńce i cokoły sprawiają, że komoda zdecydowanie wyróżnia się na tle nowoczesnych, minimalistycznych mebli. Skrzyżowane listewki zdobiące fronty oraz niespotykany kształt uchwytów w kolorze starego srebra - to wszystko przykuwa uwagę i nadaje uroku jasnej bryle. WNĘTRZE Komoda posiada jedną szufladę oraz półki w części zamkniętej. WYKOŃCZENIE Mebel pokryto folią w odcieniu białej pinii, stwarzającej wrażenie, jakby powierzchnia komody została wykończona przecierką. Jasne wybarwienie dodaje lekkości i jednocześnie jest bezpośrednim nawiązaniem do wnętrz rodem z południa Francji. Stylizowane uchwyty w kolorze starego srebra podkreślają charakter mebla.
1;Szafka RTV styl prowansalski KASHMIR;Styl retro;891,48;1;12;Wydawałoby się, że do wnętrz prowansalskich czy rustykalnych telewizor nijak nie pasuje. Jak jednak współczesne wnętrze może obyć się bez tego sprzętu? Dzięki szafce RTV konsekwentnie zrealizujesz swoją wizję salonu stylizowanego na wnętrza domostw z krainy lawendy. Bryła mebla umieszczona została na ozdobnym cokole, a metalowe uchwyty świetnie korespondują z jasnym wybarwieniem, imitującym pobielane drewno. Dodatkowym ozdobnym akcentem są skrzyżowane listewki na froncie. WNĘTRZE 2 wnęki pozwalają podłączyć więcej sprzętu. W szufladzie możesz przechowywać mniejsze akcesoria. Przestrzeń zamkniętej szafki dzieli półka. Możesz w niej posegregować ilubione filmy, gry lub płyty CD. Wymiary górnej wnęki: 54,05 cm x 46,3 cm x 15,1 cm Wymiary dolnej wnęki: 54,05 cm x 46,3 cm x 12.3 cm WYKOŃCZENIE Wybarwienie w modnym - chłodnym odcieniu wpasuje się w większość współczesnych wnętrz. Mebel wykończono folią imitującą strukturę drewna, dzięki czemu zyskuje on nietuzinkowy wygląd. Jasna barwa optycznie powiększa przestrzeń. Stylizowane uchwyty w kolorze starego srebra podkreślają sielski styl mebla.
1;Szafka RTV CANADA z oświetleniem;Styl nowoczesny;710,10;1;21;Szafka RTV może prezentować się lekko i elegancko. Geometryczna bryła, połyskujące fronty i LEDOWA listwa oświetleniowa szafki CANADA nadają jej nowoczesny wyraz. Jest jak biżuteria o gładkiej strukturze, która ozdabia salon w szykowny sposób. Szafka sprawia, że kącik wypoczynkowy wydaje się większy, a przebywanie w nim uspokaja. WNĘTRZE W każdej z bocznych szafek znajdują się 2 półki. We wnęce otwartej możesz przechowywać sprzęt. Szuflada pozwoli uporządkować akcesoria. WYKOŃCZENIE Szafkę wykończono laminatem , który łatwo jest utrzymać w czystości. Fronty pokryto połyskującą folią PCV , która odbija światło i powiększa optycznie przestrzeń.
1;Szafka RTV szeroka styl prowansalski KASHMIR;Styl retro;1001,88;1;30;Wydawałoby się, że do wnętrz prowansalskich czy rustykalnych telewizor nijak nie pasuje. Jak jednak współczesne wnętrze może obyć się bez tego sprzętu? Dzięki szafce RTV KASHMIR konsekwentnie zrealizujesz swoją wizję salonu stylizowanego na wnętrza domostw z krainy lawendy. Bryła mebla umieszczona została na ozdobnym cokole, a metalowe uchwyty świetnie korespondują z jasnym wybarwieniem. Dodatkowym ozdobnym akcentem są skrzyżowane listewki na froncie szafki. WNĘTRZE 3 wnęki pozwalają podłączyć więcej sprzętu. Dwie boczne szafki pozwalają posegregować ulubione filmy, gry lub płyty CD. Wymiary gornej wnęki: 43,2 cm x 46,3 cm x 11,2 cm Wymiary środkowej wnęki: 43,2 cm x 46,3 cm x 13,8 cm Wymiary dolnej wnęki: 43,2 cm x 46,3 cm x 14,8 cm WYKOŃCZENIE Wybarwienie w modnym - chłodnym odcieniu wpasuje się w większość współczesnych wnętrz. Mebel wykończono folią imitującą strukturę pobielanego drewna, dzięki czemu zyskuje on nietuzinkowy wygląd. Jasna barwa optycznie powiększa przestrzeń. Stylizowane uchwyty w kolorze starego srebra podkreślają sielski styl mebla.
1;Komoda z barkiem styl prowansalski szeroka KASHMIR;Styl retro;1259,48;1;55;Możesz częstować gości domową nalewką, bez konieczności opuszczania salonu. W komodzie KASHMIR 2D1K przechowasz ulubione trudnki oraz komplety eleganckich kielichów. To część ponadczasowej kolekcji, która przypadnie do gustu miłośnikom stylu prowansalskiego . Wprowadza do wnętrza sielski powiew świeżości. Jej bryła umieszczona została na ozdobnym cokole, a metalowe uchwyty świetnie korespondują z jasnym wybarwieniem, imitującym pobielane drewno. Dodatkowym ozdobnym akcentem są skrzyżowane listewki na froncie. WNĘTRZE W 4 wnękach przechowasz szklanki, kufle i kieliszki. Otwierane klapowo drzwi do barku, ułatwiają wyciąganie szklanych naczyń. WYKOŃCZENIE Wybarwienie w chłodnym odcieniu wpasuje się w większość współczesnych wnętrz. Komodę wykończono folią imitującą strukturę sosnowego drewna ( pinia biała ), dzięki czemu zyskuje ona nietuzinkowy wygląd. Jasna barwa optycznie powiększa przestrzeń . Stylizowane uchwyty w kolorze starego srebra podkreślają sielski styl komody.
1;Szafka RTV z litego drewna ARTISTICO;Styl retro;2759,08;1;2;Ta szafka RTV nadaje wnętrzu niepowtarzalny klimat, a jednocześnie pozwala uporządkować przestrzeń w salonie. Dzięki niebanalnym frezom i połączeniu wyraźnej struktury drewna ze stalowymi elementami, mebel dobrze wpasuje się zarówno w klasyczne, jak i w surowe wnętrza. Najlepiej prezentuje się w towarzystwie pozostałych mebli z kolekcji ARTISTICO . Szczególnie spodoba się miłośnikom rustykalnego stylu. WNĘTRZE W szafce pomieścisz sprzęt, niezbędne akcesoria, a także czasopisma i płyty. Wyposażono ją w dwie zamykane i jedną otwartą wnękę oraz w praktyczną szufladę. Otwór w tylnej ścianie mebla pozwoli w uporządkowany sposób przechowywać niezbędne okablowanie. Wnęka ma wymiar: szerokość 44, wysokość 18, głębokość 40,5 cm WYKOŃCZENIE Meble wykonano z nietypowego i rzadko spotykanego surowca - drewna mango . Jego ciepła barwa sprawia, że wnętrza nabierają oryginalnego i przytulnego charakteru. Drewno zostało dodatkowo postarzone i zabezpieczone matowym lakierem, dzięki czemu meble z serii ARTISTICO przenoszą nas w przeszłość, tworząc spokojną i trochę romantyczną aranżację.
1;Komoda OTIS 2D2S;Styl retro;919,;1;44;"Stylowa komoda OTIS to wielofunkcyjny mebel, który sprawdzi się w salonie, sypialni, przedpokoju czy jadalni. W zależności od pomieszczenia, pomieści zapasowe szkło, tekstylia stołowe i pościelowe, dokumenty lub ubrania. Komoda z kolekcji OTIS łączy w sobie popularne i lubiane barwy - ciepły odcień dębu oraz połyskującą biel. Dodajmy do tego czarne wstawki - uchwyty, nóżki oraz delikatną, okalającą przód ramkę a otrzymamy niezwykle interesujący element aranżacji wnętrza. Zastosowany w drzwiczkach oraz szufladach system cichego domyku przyczyni się do komfortowego korzystania z komody. WNĘTRZE Za drzwiczkami znajdują się 2 wnęki do przechowywania; Komoda posiada 2 praktyczne szuflady na niezbędne drobiazgi; WYKOŃCZENIE Fronty są wykonane z płyty akrylowej, co zapewnia ich trwałość, odporność oraz wysoki połysk ; Drzwiczki i szuflady są wyposażone w system cichego domyku, dzięki któremu nie trzaskają; Dzięki swojej charakterystycznej kompozycji, komoda OTIS sprawdzi się jako element umeblowania zarówno w stylu nowoczesnym, jak i industrialnym, loftowym a nawet retro."
1;Bufet komoda z litego drewna ARTISTICO;Styl retro;3679,08;1;32;Pojemne wnętrze bufetu pomieści zastawę stołową, a także obrusy i dekoracje. Mebel pomaga utrzymać porządek w salonie lub jadalni, ułatwiając też nakrywanie do stołu. Dzięki niebanalnym frezom i połączeniu wyraźnej struktury drewna ze stalowymi elementami, mebel dobrze wpasuje się zarówno w klasyczne, jak i w surowe wnętrza. Najlepiej prezentuje się w towarzystwie pozostałych mebli z kolekcji ARTISTICO . Szczególnie spodoba się miłośnikom rustykalnego stylu. WNĘTRZE Wnętrze bufetu podzielono na trzy części. W sześciu obszernych półkach zmieszczą się zarówno talerze, szklanki, kieliszki, jak i tekstylia i dodatki. W trzech dodatkowych szufladach możesz przechowywać sztućce lub domową dokumentację WYKOŃCZENIE Mebel wykonano z nietypowego i rzadko spotykanego surowca - drewna mango. Jego ciekawa barwa sprawia, że wnętrza nabierają oryginalnego i przytulnego charakteru. Drewno zostało dodatkowo postarzone i zabezpieczone matowym lakierem, dzięki czemu meble z serii ARTISTICO przenoszą nas w przeszłość, tworząc spokojną i trochę romantyczną aranżację.
1;Komoda szeroka SALVADOR;Styl rustykalny;3769,;1;97;Szeroka komoda SALVADOR estetycznie wypełnia przestrzeń przy długiej ścianie i pozwala przechowywać elementy zastawy stołowej lub dokumentację rodzinną w salonie czy jadalni. Do nowoczesnego pokoju dziennego wprowadza przytulność i rustykalny klimat. Masz do dyspozycji aż 3 szuflady i 6 wnęk zamkniętych, a szeroki blat możesz wykorzystać na wyeksponowanie ulubionych dekoracji. WNĘTRZE W 3 szufladach możesz przechowywać dokumenty i drobne przedmioty W każdej zamykanej szafce znajdują się po 2 półki, na których możesz przechowywać przedmioty ważące nawet 10 kg. WYKOŃCZENIE Korpus mebla pokryto okleiną naturalną, która dodatkowo została zabezpieczona olejem. Front z litego drewna dębowego dodaje bryle szlachetnego charakteru. Półki wykończono łatwą w czyszczeniu folią ze wzorem dębowego drewna. Metalowe uchwyty podkreślają nowoczesny charakter kolekcji SALVADOR ARANŻACJA Masywne bryły mebli SALVADOR i ciekawa struktura wykończenia z wyrazistym rysunkiem drewna nadaje kolekcji rustykalnego charakteru. Dębowe drewno ma uniwersalne zastosowanie aranżacyjne. Równie dobrze prezentuje się we wnętrzu w stylu EKO, jak i w surowej przestrzeni industrialnej. Meble z kolekcji SAVADOR możesz zestawić z dodatkami z metalu i drewna
1;Szafka RTV OTIS 2D1S;Styl retro;769,;1;60;"Szafka RTV OTIS to stylowy mebel przeznaczony do salonu. Szafka łączy w sobie popularne i lubiane barwy - ciepły odcień dębu oraz połyskującą biel. Dodajmy do tego czarne wstawki - uchwyty, nóżki - płozy oraz delikatną, okalającą przód ramkę a otrzymamy niezwykle interesujący element aranżacji wnętrza. Zastosowany w drzwiczkach i szufladzie system cichego domyku przyczyni się do komfortowego korzystania z szafki. WNĘTRZE Otwarta wnęka na sprzęt RTV ma kolor czarny, co nadaje szafce intrygujący wygląd; Zakryte wnęki oraz szuflada posłużą do przechowywania podręcznych różności, jak dodatkowe kable, ładowarki, płyty DVD; WYKOŃCZENIE Fronty są wykonane z płyty akrylowej, co zapewnia ich trwałość, odporność oraz wysoki połysk ; Drzwiczki są wyposażone w system cichego domyku, dzięki któremu nie trzaskają; Dzięki swojej charakterystycznej kompozycji, szafka RTV OTIS sprawdzi się jako element umeblowania pomieszczenia zarówno w stylu nowoczesnym, jak i industrialnym, loftowym a nawet retro."
1;Komoda wysoka do przedpokoju MORTIZ;Styl rustykalny;639,;1;29;Wysoka komoda MORTIZ sprawdzi się zarówno w rustykalnym wnętrzu , jak i bardziej nowoczesnej przestrzeni . Dzięki szerokości 80 cm zmieści się w niejednym przedpokoju , tworząc idealne miejsce na wiele przydatnych przedmiotów. WNĘTRZE Przestrzeń wewnątrz komody podzielona jest na 3, równe przestrzenie. Każda z półek udźwignie do 5 kg Twoich rzeczy. Półki wykonane z płyty meblowej pokryte są laminatem w kolorze korpusu i frontów. WYKOŃCZENIE Chcesz zmienić wygląd komody? Możesz opcjonalnie umieścić ozdobne okucia. Fronty w kolorze dębu wotan , wzmocnione są ramiakiem MDF. Dzięki zawiasom kątowym swobodnie i pewnie otworzysz drzwi komody. Korpus, półki oraz fronty komody wykonane są z płyty meblowej, pokrytej laminatem w kolorze naturalnego drewna. Masywne, wykonane z tworzywa uchwyty nadają komodzie MORTIZ wyjątkowego charakteru.
1;Regał otwarty wiszący DOORSET 80;Styl rustykalny;164,68;1;92;Wiszący regał z kolekcji DOORSET jest meblem o uniwersalnym zastosowaniu. Możesz go wykorzystać w kameralnych wnętrzach gabinetu, sypialni lub pokoju młodzieżowego. Korpus oraz półki mebla pokrywa laminat, który przypomina strukturą surowe drewno o naturalnym wybarwieniu. Dopasujesz go do jasnego, pełnego przestrzeni wnętrza. REGAŁ WISZĄCY Wiszący regał ma prawie 40 cm wysokości i 80 cm długości. Został podzielony na 2 wnęki, które możesz zagospodarować na zdjęcia, kilka książek, ozdoby lub kwiaty. Udźwig pełnych półek wynosi 5 kg. WYKOŃCZENIe Regał DOORSET wykonano z płyty meblowej i wykończono laminatem. Wykończenie utrzymane jest w jasnym, ciepłym kolorze dębu navarra . W BARWIE DREWNA Kolekcja mebli DOORSET w całości jest wykonana w kolorze imitującym barwę surowego drewna, z widocznymi słojami i sękami. Świetnie sprawdzi się we wnętrzach urządzonych w stylu rustykalnym oraz klasycznym. Ciepły odcień dębu navarra pomoże Ci otrzymać w salonie przytulną atmosferę - idealną do odpoczynku i spotkań ze znajomymi.
1;Szafka RTV na skośnych nogach STREET;Styl retro;1019,;1;65;Telewizor, konsola, pilot, pady i baterie. Do udanego relaksu brakuje Ci jedynie 2-drzwiowej szafki RTV z serii STREET. Na jej blacie położysz duże przedmioty. Za drzwiami i w szufladzie - mniejsze rzeczy, które niekoniecznie muszą leżeć na wierzchu. Szafka RTV 2-drzwiowa STREET to mebel utrzymany w nowoczesnym stylu. Dzięki wykończeniu w kolorze jasnego drewna i czerni pasuje do pomieszczeń industrialnych. WNĘTRZE W dużej wnęce za drzwiami zmieścisz konsolę. W szufladzie schowasz instrukcję do telewizora, pilot, pady i zapasowe baterie. We wnęce otwartej możesz trzymać dekoder. WYKOŃCZENIE Szafkę RTV STREET wykonano z 16 mm płyty meblowej. Mebel pokryto laminatem w kolorze jasnego dębu navarra oraz laminatem w czarnym kolorze. Nogi wykonano z metalu i pomalowano na czarno.
1;Komoda loftowa z 3 szufladami STREET;Styl retro;1279,;1;73;Od wykrochmalonych obrusów przez ozdobne serwety, aż po odświętną zastawę. Za podwójnymi drzwiami albo w jednej z 3 szuflad schowasz to, co warto mieć pod ręką, kiedy odwiedzą Cię goście. Cokolwiek im podasz, na pewno zachwycą się oryginalnym wyglądem komody STREET , która jednocześnie ma w sonie coś surowego i coś minimalistycznego. Połączenie czarnego koloru z rysunkiem dębowego drewna i metalowymi nogami sprawia, że komodę dopasujesz do industrialnych pomieszczeń. Wstaw ją do loftowego pokoju dziennego lub do przytulnej sypialni i uzupełnij pozostałymi meblami z serii STREET. WNĘTRZE W szafce po prawej stronie znajdziesz półkę o udźwigu do 5 kg. Po lewej stronie komody znajdują się 3 pojemne szuflady. WYKOŃCZENIE Komodę z 3 szufladami STREET wykonano z 16 mm płyty meblowej. Mebel wykończono laminatem w kolorze jasnego dębu navarra i w czarnym kolorze. Szuflady zamontowano na prowadnicach kulkowych. Konstrukcję osadzono na grubej płycie z wkomponowanymi nogami. Oryginalne, skośne nogi wykonano z metalu pomalowanego na czarno.
1;Komoda MORTIZ 2D;Styl rustykalny;669,;1;64;Komoda MORTIZ ułatwi Ci uporządkowanie rzeczy, które przydają się w salonie lub jadalni. Mebel w ciepłym kolorze drewna pomoże wprowadzić do wnętrza przytulny, domowy nastrój. Ozdobnym elementem mebla są listewki na froncie mebla . Sam decydujesz, czy chcesz je zamontować. Przydadzą się też, kiedy postanowisz zmienić charakter mebli i nadać wnętrzu więcej surowego klimatu. Opcjonalne okucia zostały wykończone z efektem postarzenia. WNĘTRZE Komoda posiada zamykane wnęki, w których uporządkujesz ubrania, zastawę stołową czy dokumenty. Maksymalne obciążenie półki wynosi 5 kg . WYKOŃCZENIE Korpus mebla jest wykonany z płyty meblowej i wykończony laminatem. Wykończenie utrzymane jest w barwie dąb wotan, dzięki któremu wnętrze nabiera domowej i ciepłej atmosfery. Uwagę zwracają ładnie wkomponowane w bryłę uchwyty z efektem postarzenia.
